website,code,name,category
https://quote.eastmoney.com/unify/r/0.300841,300841,康华生物,生物制品
https://quote.eastmoney.com/unify/r/1.688302,688302,海创药业...,生物制品
https://quote.eastmoney.com/unify/r/1.688319,688319,欧林生物,生物制品
https://quote.eastmoney.com/unify/r/1.688506,688506,百利天恒...,生物制品
