website,code,name,category
https://quote.eastmoney.com/unify/r/0.002312,2312,川发龙蟒,化肥行业
https://quote.eastmoney.com/unify/r/0.002539,2539,云图控股,化肥行业
https://quote.eastmoney.com/unify/r/0.000731,731,四川美丰,化肥行业
https://quote.eastmoney.com/unify/r/0.000912,912,泸天化,化肥行业
