website,code,name,category
https://quote.eastmoney.com/unify/r/0.000155,155,川能动力,电力行业
https://quote.eastmoney.com/unify/r/1.600644,600644,乐山电力,电力行业
https://quote.eastmoney.com/unify/r/1.600979,600979,广安爱众,电力行业
https://quote.eastmoney.com/unify/r/1.600674,600674,川投能源,电力行业
https://quote.eastmoney.com/unify/r/1.600505,600505,西昌电力,电力行业
https://quote.eastmoney.com/unify/r/1.600101,600101,明星电力,电力行业
