website,code,name,category
https://quote.eastmoney.com/unify/r/0.002190,2190,成飞集成,汽车零部件
https://quote.eastmoney.com/unify/r/0.300432,300432,富临精工,汽车零部件
https://quote.eastmoney.com/unify/r/0.300733,300733,西菱动力,汽车零部件
https://quote.eastmoney.com/unify/r/1.603809,603809,豪能股份,汽车零部件
