website,code,name,category
https://quote.eastmoney.com/unify/r/0.300022,300022,吉峰科技,工程机械
https://quote.eastmoney.com/unify/r/0.002272,2272,川润股份,工程机械
https://quote.eastmoney.com/unify/r/0.001288,1288,运机集团,工程机械
