website,code,name,category
https://quote.eastmoney.com/unify/r/0.002480,2480,新筑股份,通用设备
https://quote.eastmoney.com/unify/r/0.300470,300470,中密控股,通用设备
https://quote.eastmoney.com/unify/r/1.600558,600558,大西洋,通用设备
https://quote.eastmoney.com/unify/r/0.301596,301596,瑞迪智驱,通用设备
https://quote.eastmoney.com/unify/r/0.300780,300780,德恩精工,通用设备
https://quote.eastmoney.com/unify/r/0.300092,300092,科新机电,通用设备
