website,code,name,category
https://quote.eastmoney.com/unify/r/0.002946,2946,新乳业,食品饮料
https://quote.eastmoney.com/unify/r/1.603317,603317,天味食品,食品饮料
https://quote.eastmoney.com/unify/r/1.603027,603027,千禾味业,食品饮料
