website,code,name,category
https://quote.eastmoney.com/unify/r/0.002630,2630,华西能源,电源设备
https://quote.eastmoney.com/unify/r/0.300820,300820,英杰电气,电源设备
https://quote.eastmoney.com/unify/r/0.002366,2366,融发核电,电源设备
https://quote.eastmoney.com/unify/r/1.600875,600875,东方电气,电源设备
